edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,centerline2_x,centerline2_y,edge3_x,edge3_y,road_centerline_x,road_centerline_y,intersection_border1_x,intersection_border1_y,intersection_border2_x,intersection_border2_y,centerpoint1_stop_x,centerpoint1_stop_y,centerpoint2_stop_x,centerpoint2_stop_y,cumulative_distance
3.1594915120508302,-1.6280907857705726,2.0173936054892665,-1.6202415326576032,0.922487321735957,-0.8807989530120399,0.10260739916641834,0.32886112111762966,-0.7469537888209002,1.5037504539772784,0.922487321735957,-0.8807989530120399,,,,,,,,,10.00926360079715
3.167993986958711,-1.6228096065924276,2.027396521519652,-1.6205994211272785,0.9304344950774226,-0.8868840864655443,0.10967202180829545,0.3217704568190228,-0.7386008767329325,1.4982354523567454,0.9304344950774226,-0.8868840864655443,,,,,,,,,10.019272905185177
3.1764824837944006,-1.6175056613869807,2.0374022822873314,-1.6208628948474244,0.9384027393691798,-0.8929415824200677,0.1167366444501713,0.3146797925204171,-0.7302599759702647,1.4927023572494138,0.9384027393691798,-0.8929415824200677,,,,,,,,,10.029282201186192
3.184970980630092,-1.6122017161815327,2.04740859984806,-1.6211078890136439,0.9463917768750655,-0.8989716144403381,0.1238012670920484,0.3075891282218102,-0.7219359882048659,1.4871437926007438,0.9463917768750655,-0.8989716144403381,,,,,,,,,10.03929149451741
3.193397801369287,-1.6068007751861844,2.0574164537288055,-1.621271112239419,0.9544016429081289,-0.9049739472470706,0.13086588973392427,0.30049846392320456,-0.713635840806416,1.481549722915962,0.9544016429081289,-0.9049739472470706,,,,,,,,,10.049300792091696
3.201801552766287,-1.6013635538618936,2.0674249121713664,-1.6214021575413804,0.9624323647919588,-0.9109483546616332,0.13793051237580134,0.2934077996245977,-0.7053481592108538,1.475937215576903,0.9624323647919588,-0.9109483546616332,,,,,,,,,10.059310102144032
3.2102053041632885,-1.5959263325376016,2.0774338667581165,-1.6214656856639025,0.9704839619634417,-0.9168946199359016,0.1449951350176772,0.286317135325992,-0.697080795798366,1.470294776788773,0.9704839619634417,-0.9168946199359016,,,,,,,,,10.06931941846765
3.2185555860826685,-1.5904078897051601,2.087443170208046,-1.6214817391638205,0.9785600962312779,-0.9228075268820761,0.152059757659553,0.27922647102738635,-0.6888338982152552,1.4646225098985595,0.9785600962312779,-0.9228075268820761,,,,,,,,,10.07932872273002
3.2268719751864228,-1.5848379628163352,2.0974522572792234,-1.6214461751191502,0.9866591722945929,-0.928688950071861,0.1591243803014301,0.27213580672877946,-0.6805998785731001,1.4589315552731155,0.9866591722945929,-0.928688950071861,,,,,,,,,10.089338015196025
3.235188364290179,-1.5792680359275093,2.107461074368619,-1.6213462064307582,0.9947793914422398,-0.9345411271594246,0.16618900294330596,0.2650451424301738,-0.672388301942911,1.4532082325914497,0.9947793914422398,-0.9345411271594246,,,,,,,,,10.099347304874941
3.2434613123277103,-1.5736343544961795,2.117469352427908,-1.6212122001710825,1.002920743600815,-0.9403638640508288,0.17325362558518306,0.2579544781315669,-0.6641950221289498,1.4474587922437157,1.002920743600815,-0.9403638640508288,,,,,,,,,10.10935660248856
3.25168771142958,-1.5679323573821273,2.1274763160483268,-1.6209951924124943,1.0110832111443844,-0.9461569774036113,0.1803182482270589,0.25086381383296125,-0.6560149872695954,1.4416905026874567,1.0110832111443844,-0.9461569774036113,,,,,,,,,10.119365918812179
3.2599141105314517,-1.5622303602680745,2.137482872898313,-1.6207634402537348,1.0192671992849471,-0.9519196808821339,0.18738287086893476,0.2437731495343556,-0.647858299551927,1.435889221902287,1.0192671992849471,-0.9519196808821339,,,,,,,,,10.129375233364733
3.268109019289847,-1.556483701585966,2.1474865799752756,-1.6204283910245298,1.0274783172422,-0.9576436584942563,0.19444749351081186,0.2366824852357487,-0.6397188847020807,1.430063774479451,1.0274783172422,-0.9576436584942563,,,,,,,,,10.139384527448126
3.2762427915663244,-1.5506503353342802,2.1574902870522363,-1.620093341795325,1.035710717870541,-0.9633369482236056,0.20151211615268771,0.22959182093714303,-0.6315930343187894,1.4242193997391814,1.035710717870541,-0.9633369482236056,,,,,,,,,10.149393813194298
3.284376563842803,-1.5448169690825932,2.1674895466103865,-1.6196455572478299,1.0439643545004778,-0.9689993932369779,0.20857673879456484,0.22250115663853612,-0.6234902808114753,1.418343023400685,1.0439643545004778,-0.9689993932369779,,,,,,,,,10.159403104952274
3.2924928173692596,-1.5389595874032842,2.177488557900748,-1.619191479630174,1.0522391734324514,-0.9746308489226205,0.21564136143644067,0.21541049233993045,-0.6154048544906002,1.4124428681824406,1.0522391734324514,-0.9746308489226205,,,,,,,,,10.169412419496199
3.300531318677128,-1.5329956197645973,2.187482894595124,-1.6186465072396374,1.0605351141580632,-0.9802311832980267,0.22270598407831776,0.20831982804132354,-0.607333262641911,1.4065237859025068,1.0605351141580632,-0.9802311832980267,,,,,,,,,10.179421735819817
3.308569819984998,-1.5270316521259093,2.197475734508568,-1.6180724308232042,1.0688590724359583,-0.9857897921036641,0.2297706067201936,0.20122916374271793,-0.5992834351157691,1.4005751146163026,1.0688590724359583,-0.9857897921036641,,,,,,,,,10.18943102754413
3.316606891247044,-1.521065789364862,2.207464303242598,-1.6174311183298864,1.077204674067752,-0.9913158082297518,0.23683522936206944,0.19413849944411227,-0.5912519950365172,1.394601674570041,1.077204674067752,-0.9913158082297518,,,,,,,,,10.199440309508535
3.324547471973315,-1.5149720556160446,2.2174494596885497,-1.6167360902602854,1.0855714421557716,-0.9968097064090302,0.24389985200394654,0.18704783514550535,-0.5832346082638699,1.3886093813320295,1.0855714421557716,-0.9968097064090302,,,,,,,,,10.209449601244623
